# Universal Data Stream pro Robota | Vytvoreno: NC Parser v1.0
# Zdrojovy soubor: g_kod M_prikazy.nc | Layer height: 2.50 | Deposition width: 6.00
# TYPE;X;Y;Z;A;B;C;TCP_SPEED;E_RATIO;TEMP;FAN_PCT;LAYER;FEATURE;PROGRESS
T;370.089;275.083;17.850;90.000;90.000;89.950;250.000;0.000;0;0;0;0;0
T;370.089;275.083;7.850;90.000;90.000;89.950;250.000;0.000;0;0;0;0;0
T;370.156;275.101;6.850;90.000;90.000;89.950;250.000;0.000;0;0;0;0;0
T;370.420;275.161;5.890;90.000;90.000;89.950;250.000;0.000;0;0;0;0;0
T;370.857;275.268;5.000;90.000;90.000;89.950;250.000;0.000;0;0;0;0;0
T;371.461;275.409;4.220;90.000;90.000;89.950;250.000;0.000;0;0;0;0;0
T;372.200;275.586;3.570;90.000;90.000;89.950;250.000;0.000;0;0;0;0;0
T;373.056;275.795;3.090;90.000;90.000;89.950;250.000;0.000;0;0;0;0;0
T;374.955;276.241;2.700;90.000;90.000;89.950;250.000;0.000;0;0;0;0;0
P;405.256;283.470;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;547.634;321.620;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;551.122;194.429;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;549.895;146.229;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;527.805;125.547;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;385.596;11.930;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;315.863;-44.067;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;277.644;-71.203;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;243.048;-63.950;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;193.308;-50.640;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;77.912;-19.403;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;-1.554;2.610;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;-1.365;69.291;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;0.346;513.179;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;0.345;586.942;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;546.276;733.224;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;550.345;523.656;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;375.831;476.896;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;375.257;469.070;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;375.186;445.457;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;544.803;490.906;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;545.995;397.668;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;543.857;357.816;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;517.099;344.704;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;375.861;306.859;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;375.201;297.189;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
P;374.955;276.241;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;0
T;374.955;276.241;4.200;90.000;90.000;89.950;80.000;0.000;0;0;1;0;0
T;405.256;283.470;4.200;90.000;90.000;89.950;80.000;0.000;0;0;1;0;0
T;413.795;285.758;4.200;90.000;90.000;89.950;80.000;0.000;0;0;1;0;0
T;420.557;287.570;4.200;90.000;90.000;89.950;80.000;0.000;0;0;1;0;0
T;422.440;288.075;4.590;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;423.290;288.303;5.070;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;424.024;288.499;5.720;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;424.623;288.660;6.500;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;425.058;288.776;7.390;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;425.318;288.846;8.350;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;425.386;288.864;9.350;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;425.386;288.864;10.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;381.187;138.232;17.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;381.187;138.232;7.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;381.254;138.250;6.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;381.515;138.320;5.890;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;381.950;138.436;5.000;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;382.549;138.597;4.220;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;383.283;138.794;3.570;90.000;90.000;89.950;250.000;0.000;0;0;1;0;0
T;384.133;139.021;3.090;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;386.016;139.526;2.700;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
P;442.832;154.750;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;278.368;21.917;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;263.307;10.355;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;257.923;11.708;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;220.569;21.876;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;80.481;59.718;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;80.292;77.039;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;79.555;532.498;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;161.214;554.379;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;159.887;524.559;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;253.929;490.105;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;157.529;464.275;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;158.219;380.178;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;158.262;255.760;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;158.142;162.822;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;156.696;78.080;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;386.016;139.526;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
T;386.016;139.526;4.200;90.000;90.000;89.950;80.000;0.000;0;0;1;0;1
T;424.653;149.879;4.200;90.000;90.000;89.950;80.000;0.000;0;0;1;0;1
T;431.415;151.690;4.200;90.000;90.000;89.950;80.000;0.000;0;0;1;0;1
T;433.289;152.193;4.590;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;434.139;152.420;5.070;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;434.873;152.617;5.720;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;435.472;152.778;6.500;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;435.916;152.897;7.390;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;436.167;152.964;8.350;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;436.244;152.985;9.350;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;436.244;152.985;10.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;348.898;272.065;17.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;348.898;272.065;7.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;348.897;271.992;6.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;348.896;271.723;5.890;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;348.892;271.277;5.000;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;348.883;270.653;4.220;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;348.869;269.894;3.570;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;348.867;269.013;3.090;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
T;348.839;267.070;2.700;90.000;90.000;89.950;250.000;0.000;0;0;1;0;1
P;348.580;244.235;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;348.570;243.228;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;349.541;243.467;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;411.676;258.274;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;521.579;287.722;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;522.545;287.981;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;522.565;286.982;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;525.113;194.479;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;524.173;157.765;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;510.766;145.207;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;369.357;32.238;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;300.885;-22.747;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;300.112;-23.379;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;299.292;-23.950;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;271.870;-43.431;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;249.097;-38.653;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;1
P;200.052;-25.540;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;84.784;5.681;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;24.501;22.367;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;24.632;69.207;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;26.350;513.190;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;26.354;566.994;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;519.961;699.256;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;520.927;699.515;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;520.947;698.516;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;523.950;543.501;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;365.644;501.083;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;350.989;493.957;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;349.261;469.962;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;349.064;412.545;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;349.064;411.541;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;350.030;411.800;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;518.266;456.878;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;519.232;457.137;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;519.241;456.135;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;519.987;398.101;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;518.706;374.443;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;507.945;369.168;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;365.625;331.034;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;350.961;323.906;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;349.206;298.154;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;348.839;267.070;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
T;348.839;267.070;4.200;90.000;90.000;89.950;80.000;0.000;0;0;1;0;2
T;348.570;243.228;4.200;90.000;90.000;89.950;80.000;0.000;0;0;1;0;2
T;364.284;246.983;4.200;90.000;90.000;89.950;80.000;0.000;0;0;1;0;2
T;371.097;248.601;4.200;90.000;90.000;89.950;80.000;0.000;0;0;1;0;2
T;372.994;249.058;4.590;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;373.842;249.254;5.070;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;374.581;249.431;5.720;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;375.185;249.572;6.500;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;375.632;249.682;7.390;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;375.886;249.739;8.350;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;375.953;249.758;9.350;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;375.953;249.758;10.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;374.457;163.346;17.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;374.457;163.346;7.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;374.525;163.364;6.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;374.786;163.434;5.890;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;375.220;163.550;5.000;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;375.819;163.711;4.220;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;376.553;163.908;3.570;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;377.403;164.135;3.090;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
T;379.287;164.640;2.700;90.000;90.000;89.950;250.000;0.000;0;0;1;0;2
P;489.895;194.277;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;490.861;194.536;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;490.817;193.541;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;489.571;161.797;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;482.514;153.280;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;474.392;146.849;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;294.222;1.308;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;273.174;-14.840;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;2
P;262.964;-15.991;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;261.969;-16.103;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;260.992;-15.857;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;251.607;-13.517;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;213.762;-3.221;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;54.712;39.748;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;54.296;77.000;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;53.527;552.441;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;488.638;669.029;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;489.604;669.287;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;489.623;668.288;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;490.910;619.592;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;194.516;540.174;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;193.550;539.915;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;194.480;539.574;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;285.744;506.135;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;307.892;498.280;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;329.447;487.419;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;329.026;483.310;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;183.693;444.368;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;184.217;380.208;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;184.266;255.729;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;184.142;162.769;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;183.291;113.127;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;183.281;112.120;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;184.247;112.379;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;379.287;164.640;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
T;379.287;164.640;4.200;90.000;90.000;89.950;80.000;0.000;0;0;1;0;3
T;417.924;174.993;4.200;90.000;90.000;89.950;80.000;0.000;0;0;1;0;3
T;424.685;176.805;4.200;90.000;90.000;89.950;80.000;0.000;0;0;1;0;3
T;426.559;177.307;4.590;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;427.409;177.534;5.070;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;428.143;177.731;5.720;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;428.742;177.892;6.500;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;429.187;178.011;7.390;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;429.438;178.078;8.350;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;429.515;178.099;9.350;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;429.515;178.099;10.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;51.014;52.195;17.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;51.014;52.195;7.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;50.993;52.273;6.850;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;50.926;52.524;5.890;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;50.807;52.968;5.000;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;50.647;53.567;4.220;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;50.450;54.301;3.570;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;50.222;55.151;3.090;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
T;49.720;57.025;2.700;90.000;90.000;89.950;250.000;0.000;0;0;1;0;3
P;29.706;131.720;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;29.799;154.552;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;49.493;81.055;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;49.462;104.351;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;29.880;177.433;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;29.961;200.313;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;49.432;127.647;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;3
P;49.401;150.943;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;30.042;223.194;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;30.125;246.065;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;49.363;174.268;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;49.320;197.612;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;30.206;268.945;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;30.287;291.826;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;49.276;220.956;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;49.233;244.300;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;30.368;314.706;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;30.451;337.577;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;49.192;267.635;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;49.149;290.979;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;30.532;360.458;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;30.613;383.339;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;49.105;314.323;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;49.062;337.667;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;30.694;406.219;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;30.777;429.090;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;49.021;361.002;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;48.978;384.346;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;30.871;451.922;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;30.972;474.725;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;48.934;407.690;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;48.890;430.962;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;31.071;497.538;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;31.136;513.178;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;31.142;520.458;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;48.860;454.330;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;48.830;477.626;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;31.148;543.618;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;31.151;563.310;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;32.020;563.543;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;48.797;500.932;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;48.766;524.228;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;37.816;565.096;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;43.612;566.649;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;48.736;547.524;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;48.720;556.123;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;52.381;557.103;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;49.407;568.202;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;55.203;569.755;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;58.176;558.656;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;63.972;560.209;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;60.998;571.308;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;66.794;572.861;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;69.768;561.762;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;75.563;563.315;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;72.589;574.414;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;78.385;575.966;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;81.359;564.868;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;87.154;566.421;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;84.180;577.519;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;89.976;579.072;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;92.950;567.974;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;4
P;98.745;569.527;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;95.771;580.625;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;101.567;582.178;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;104.541;571.080;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;110.336;572.633;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;107.363;583.731;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;113.158;585.284;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;116.132;574.186;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;121.928;575.738;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;118.954;586.837;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;124.749;588.390;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;127.723;577.291;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;133.519;578.844;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;130.545;589.943;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;136.340;591.496;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;139.314;580.397;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;145.110;581.950;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;142.136;593.049;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;147.932;594.601;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;150.905;583.503;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;156.701;585.056;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;153.727;596.154;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;159.523;597.707;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;162.496;586.609;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;168.292;588.162;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;165.318;599.260;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;171.114;600.813;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;174.088;589.715;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;179.883;591.268;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;176.909;602.366;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;182.705;603.919;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;185.679;592.820;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;191.474;594.373;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;188.500;605.472;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;194.296;607.025;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;197.270;595.926;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;203.065;597.479;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;200.091;608.578;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;205.887;610.131;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
P;208.861;599.032;2.700;90.000;90.000;89.950;35.000;18.002;0;0;1;0;5
