# Universal Data Stream | Created by: PrusaSlicer G-code Importer
# TYPE;X;Y;Z;A;B;C;TCP_SPEED;E_RATIO;TEMP;FAN_PCT;LAYER;FEATURE;PROGRESS
T;179.000;-2.000;0.000;0.000;0.000;0.000;40.000;0.000000;210;0;0;0;0
T;179.000;-2.000;3.000;0.000;0.000;0.000;12.000;0.000000;210;0;0;0;0
T;170.000;-2.000;3.000;0.000;0.000;0.000;16.667;0.000000;210;0;0;0;0
T;170.000;-2.000;0.200;0.000;0.000;0.000;12.000;0.000000;210;0;0;0;0
P;110.000;-2.000;0.200;0.000;0.000;0.000;15.000;0.133333;210;0;0;0;0
P;40.000;-2.000;0.200;0.000;0.000;0.000;11.667;0.028571;210;0;0;0;0
R;40.000;-2.000;0.200;0.000;0.000;0.000;45.000;0.000000;210;0;1;0;0
T;40.000;-2.000;0.400;0.000;0.000;0.000;12.000;0.000000;210;0;1;0;0
T;24.100;23.174;0.400;0.000;0.000;0.000;150.000;0.000000;210;0;1;0;0
T;24.100;23.174;0.200;0.000;0.000;0.000;12.000;0.000000;210;0;1;0;0
U;24.100;23.174;0.200;0.000;0.000;0.000;25.000;0.000000;210;0;1;0;0
T;26.433;22.105;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;5;0
P;34.024;20.539;0.200;0.000;0.000;0.000;20.000;0.026846;210;0;1;5;0
T;34.590;20.484;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;5;0
P;145.042;25.076;0.200;0.000;0.000;0.000;20.000;0.031193;210;0;1;5;0
T;156.724;142.746;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;5;0
P;34.679;159.514;0.200;0.000;0.000;0.000;20.000;0.001264;210;0;1;5;0
T;34.024;159.461;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;5;0
P;25.840;157.757;0.200;0.000;0.000;0.000;20.000;0.028890;210;0;1;5;0
P;23.316;24.813;0.200;0.000;0.000;0.000;20.000;0.028749;210;0;1;5;0
R;23.316;24.813;0.200;0.000;0.000;0.000;45.000;0.000000;210;0;1;5;0
P;24.100;23.174;0.200;0.000;0.000;0.000;120.000;1.721966;210;0;1;5;0
T;26.433;22.105;0.200;0.000;0.000;0.000;120.000;0.000000;210;0;1;5;0
T;27.533;21.878;0.200;0.000;0.000;0.000;120.000;0.000000;210;0;1;5;0
T;27.533;21.878;0.400;0.000;0.000;0.000;12.000;0.000000;210;0;1;5;0
T;30.495;24.510;0.400;0.000;0.000;0.000;150.000;0.000000;210;0;1;5;0
T;30.495;24.510;0.200;0.000;0.000;0.000;12.000;0.000000;210;0;1;5;0
U;30.495;24.510;0.200;0.000;0.000;0.000;25.000;0.000000;210;0;1;5;0
T;34.531;23.684;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
T;34.954;23.682;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
P;144.885;28.255;0.200;0.000;0.000;0.000;20.000;0.031234;210;0;1;1;0
T;146.050;28.378;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
T;147.166;28.642;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
T;148.239;29.047;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
T;149.252;29.584;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
T;150.189;30.245;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
T;151.033;31.021;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
T;151.773;31.897;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
T;152.395;32.860;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
P;152.890;33.895;0.200;0.000;0.000;0.000;20.000;0.000026;210;0;1;1;0
T;153.540;37.254;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
P;153.467;38.398;0.200;0.000;0.000;0.000;20.000;0.000872;210;0;1;1;0
P;153.249;39.524;0.200;0.000;0.000;0.000;20.000;0.000017;210;0;1;1;0
T;152.890;40.613;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
P;152.395;41.648;0.200;0.000;0.000;0.000;20.000;0.000017;210;0;1;1;0
T;151.773;42.611;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
P;151.033;43.487;0.200;0.000;0.000;0.000;20.000;0.000009;210;0;1;1;0
T;150.189;44.263;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
T;149.252;44.924;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
P;148.239;45.462;0.200;0.000;0.000;0.000;20.000;0.000009;210;0;1;1;0
T;147.166;45.866;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
P;146.050;46.130;0.200;0.000;0.000;0.000;20.000;0.000009;210;0;1;1;0
P;144.885;46.253;0.200;0.000;0.000;0.000;20.000;0.000657;210;0;1;1;0
P;34.631;50.839;0.200;0.000;0.000;0.000;20.000;0.031021;210;0;1;1;0
T;30.500;49.998;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
P;144.826;45.243;0.200;0.000;0.000;0.000;20.000;0.030199;210;0;1;1;0
T;146.064;45.100;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;0
T;147.186;44.795;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;1
T;148.252;44.331;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;1
P;149.240;43.716;0.200;0.000;0.000;0.000;20.000;0.000034;210;0;1;1;1
T;150.069;43.022;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;1
T;150.282;42.792;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;1
P;150.898;42.093;0.200;0.000;0.000;0.000;20.000;0.020801;210;0;1;1;1
P;151.492;41.190;0.200;0.000;0.000;0.000;20.000;0.004330;210;0;1;1;1
P;151.957;40.208;0.200;0.000;0.000;0.000;20.000;0.000166;210;0;1;1;1
T;152.019;40.062;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;1
P;152.348;38.946;0.200;0.000;0.000;0.000;20.000;0.027082;210;0;1;1;1
T;152.510;37.795;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;1
P;152.504;36.631;0.200;0.000;0.000;0.000;20.000;0.000052;210;0;1;1;1
T;152.348;35.562;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;1
T;152.263;35.260;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;1
P;151.990;34.369;0.200;0.000;0.000;0.000;20.000;0.020797;210;0;1;1;1
P;151.532;33.390;0.200;0.000;0.000;0.000;20.000;0.004321;210;0;1;1;1
P;150.940;32.479;0.200;0.000;0.000;0.000;20.000;0.000156;210;0;1;1;1
T;150.847;32.350;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;1
P;150.069;31.486;0.200;0.000;0.000;0.000;20.000;0.027059;210;0;1;1;1
P;149.173;30.744;0.200;0.000;0.000;0.000;20.000;0.000026;210;0;1;1;1
T;148.179;30.140;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;1
T;147.186;29.713;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;1
T;146.885;29.627;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;1;1
P;30.555;24.513;0.200;0.000;0.000;0.000;20.000;0.030725;210;0;1;1;1
R;30.555;24.513;0.200;0.000;0.000;0.000;45.000;0.000000;210;0;1;1;1
P;30.495;24.510;0.200;0.000;0.000;0.000;120.000;52.078276;210;0;1;1;1
T;34.148;23.762;0.200;0.000;0.000;0.000;120.000;0.000000;210;0;1;1;1
T;34.148;23.762;0.400;0.000;0.000;0.000;12.000;0.000000;210;0;1;1;1
T;26.634;24.747;0.400;0.000;0.000;0.000;150.000;0.000000;210;0;1;1;1
T;26.634;24.747;0.200;0.000;0.000;0.000;12.000;0.000000;210;0;1;1;1
U;26.634;24.747;0.200;0.000;0.000;0.000;25.000;0.000000;210;0;1;1;1
T;26.891;24.666;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;27.446;24.569;0.200;0.000;0.000;0.000;20.000;0.016524;210;0;1;2;1
P;28.393;24.493;0.200;0.000;0.000;0.000;20.000;0.013620;210;0;1;2;1
P;29.375;24.385;0.200;0.000;0.000;0.000;20.000;0.005172;210;0;1;2;1
T;29.650;24.314;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;29.924;24.242;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;34.455;23.314;0.200;0.000;0.000;0.000;20.000;0.029284;210;0;1;2;1
T;34.967;23.305;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;144.912;27.879;0.200;0.000;0.000;0.000;20.000;0.031208;210;0;1;2;1
T;146.114;28.006;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;147.276;28.281;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;148.394;28.702;0.200;0.000;0.000;0.000;20.000;0.000017;210;0;1;2;1
P;149.450;29.262;0.200;0.000;0.000;0.000;20.000;0.000017;210;0;1;2;1
T;150.426;29.951;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;151.306;30.759;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;152.077;31.672;0.200;0.000;0.000;0.000;20.000;0.000008;210;0;1;2;1
T;152.725;32.676;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;153.240;33.754;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;153.918;37.254;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;153.842;38.446;0.200;0.000;0.000;0.000;20.000;0.001474;210;0;1;2;1
P;153.615;39.619;0.200;0.000;0.000;0.000;20.000;0.000008;210;0;1;2;1
P;153.240;40.754;0.200;0.000;0.000;0.000;20.000;0.000017;210;0;1;2;1
T;152.725;41.832;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;152.077;42.836;0.200;0.000;0.000;0.000;20.000;0.000008;210;0;1;2;1
T;151.306;43.749;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;150.426;44.557;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;149.450;45.246;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;148.394;45.806;0.200;0.000;0.000;0.000;20.000;0.000017;210;0;1;2;1
T;147.276;46.227;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;146.114;46.503;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;144.912;46.630;0.200;0.000;0.000;0.000;20.000;0.000372;210;0;1;2;1
P;34.600;51.218;0.200;0.000;0.000;0.000;20.000;0.031011;210;0;1;2;1
T;29.924;50.265;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;29.649;50.195;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;28.384;50.015;0.200;0.000;0.000;0.000;20.000;0.006903;210;0;1;2;1
P;27.412;49.935;0.200;0.000;0.000;0.000;20.000;0.013483;210;0;1;2;1
T;26.692;49.792;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;26.592;49.629;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;26.854;49.571;0.200;0.000;0.000;0.000;20.000;0.009056;210;0;1;2;1
P;27.477;49.560;0.200;0.000;0.000;0.000;20.000;0.018039;210;0;1;2;1
P;28.432;49.628;0.200;0.000;0.000;0.000;20.000;0.011782;210;0;1;2;1
T;29.987;49.642;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;144.811;44.866;0.200;0.000;0.000;0.000;20.000;0.031270;210;0;1;2;1
T;145.967;44.735;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;147.037;44.449;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;148.055;44.009;0.200;0.000;0.000;0.000;20.000;0.000036;210;0;1;2;1
T;148.998;43.427;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;149.827;42.733;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;150.001;42.541;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;150.583;41.885;0.200;0.000;0.000;0.000;20.000;0.022099;210;0;1;2;1
P;151.177;40.983;0.200;0.000;0.000;0.000;20.000;0.005889;210;0;1;2;1
T;151.616;40.049;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;151.974;38.891;0.200;0.000;0.000;0.000;20.000;0.004653;210;0;1;2;1
T;152.133;37.795;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;152.131;36.686;0.200;0.000;0.000;0.000;20.000;0.000045;210;0;1;2;1
T;151.974;35.617;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;151.902;35.368;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;151.648;34.529;0.200;0.000;0.000;0.000;20.000;0.022085;210;0;1;2;1
P;151.191;33.549;0.200;0.000;0.000;0.000;20.000;0.005928;210;0;1;2;1
T;150.625;32.687;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;149.827;31.775;0.200;0.000;0.000;0.000;20.000;0.004679;210;0;1;2;1
T;148.976;31.065;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;148.030;30.486;0.200;0.000;0.000;0.000;20.000;0.000027;210;0;1;2;1
T;147.037;30.060;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;146.788;29.991;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
P;29.982;24.866;0.200;0.000;0.000;0.000;20.000;0.030764;210;0;1;2;1
T;27.443;24.949;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
T;26.617;24.799;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;2;1
R;26.617;24.799;0.200;0.000;0.000;0.000;45.000;0.000000;210;0;1;2;1
P;26.634;24.747;0.200;0.000;0.000;0.000;120.000;57.221829;210;0;1;2;1
T;26.891;24.666;0.200;0.000;0.000;0.000;120.000;0.000000;210;0;1;2;1
T;27.446;24.569;0.200;0.000;0.000;0.000;120.000;0.000000;210;0;1;2;1
T;28.393;24.493;0.200;0.000;0.000;0.000;120.000;0.000000;210;0;1;2;1
T;29.375;24.385;0.200;0.000;0.000;0.000;120.000;0.000000;210;0;1;2;1
P;29.650;24.314;0.200;0.000;0.000;0.000;120.000;0.882938;210;0;1;2;1
P;29.924;24.242;0.200;0.000;0.000;0.000;120.000;0.000882;210;0;1;2;1
T;30.313;24.162;0.200;0.000;0.000;0.000;120.000;0.000000;210;0;1;2;1
T;30.313;24.162;0.400;0.000;0.000;0.000;12.000;0.000000;210;0;1;2;1
T;151.830;32.298;0.400;0.000;0.000;0.000;150.000;0.000000;210;0;1;2;1
T;151.830;32.298;0.200;0.000;0.000;0.000;12.000;0.000000;210;0;1;2;1
U;151.830;32.298;0.200;0.000;0.000;0.000;25.000;0.000000;210;0;1;2;1
T;149.074;29.873;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
T;148.642;29.645;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;152.527;33.529;0.200;0.000;0.000;0.000;20.000;0.028617;210;0;1;3;1
R;152.527;33.529;0.200;0.000;0.000;0.000;45.000;0.000000;210;0;1;3;1
P;149.847;30.850;0.200;0.000;0.000;0.000;120.000;0.475011;210;0;1;3;1
T;149.847;30.850;0.400;0.000;0.000;0.000;12.000;0.000000;210;0;1;3;1
T;151.524;33.061;0.400;0.000;0.000;0.000;150.000;0.000000;210;0;1;3;1
T;151.524;33.061;0.200;0.000;0.000;0.000;12.000;0.000000;210;0;1;3;1
U;151.524;33.061;0.200;0.000;0.000;0.000;25.000;0.000000;210;0;1;3;1
T;152.618;34.155;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
T;152.881;34.952;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
T;152.362;34.433;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;152.595;35.200;0.200;0.000;0.000;0.000;20.000;0.002657;210;0;1;3;1
T;153.029;35.634;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
T;152.733;35.872;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;152.820;36.494;0.200;0.000;0.000;0.000;20.000;0.002802;210;0;1;3;1
T;153.174;36.847;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
T;152.847;37.055;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;152.844;37.586;0.200;0.000;0.000;0.000;20.000;0.002881;210;0;1;3;1
T;153.157;37.899;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;153.129;38.355;0.200;0.000;0.000;0.000;20.000;0.000985;210;0;1;3;1
T;153.121;38.397;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;152.816;38.092;0.200;0.000;0.000;0.000;20.000;0.028307;210;0;1;3;1
P;152.747;38.557;0.200;0.000;0.000;0.000;20.000;0.002595;210;0;1;3;1
T;153.035;38.845;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;152.948;39.293;0.200;0.000;0.000;0.000;20.000;0.003374;210;0;1;3;1
T;152.678;39.023;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;152.558;39.437;0.200;0.000;0.000;0.000;20.000;0.003596;210;0;1;3;1
T;152.831;39.709;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;152.698;40.111;0.200;0.000;0.000;0.000;20.000;0.002834;210;0;1;3;1
T;152.436;39.849;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;152.304;40.251;0.200;0.000;0.000;0.000;20.000;0.003900;210;0;1;3;1
T;152.563;40.510;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;152.390;40.871;0.200;0.000;0.000;0.000;20.000;0.002673;210;0;1;3;1
T;152.135;40.616;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;151.967;40.982;0.200;0.000;0.000;0.000;20.000;0.003278;210;0;1;3;1
T;152.217;41.233;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
T;152.098;41.482;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
T;152.033;41.583;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;151.795;41.344;0.200;0.000;0.000;0.000;20.000;0.020220;210;0;1;3;1
P;151.582;41.666;0.200;0.000;0.000;0.000;20.000;0.003989;210;0;1;3;1
T;151.823;41.907;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;151.614;42.232;0.200;0.000;0.000;0.000;20.000;0.003701;210;0;1;3;1
T;151.369;41.987;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;151.156;42.308;0.200;0.000;0.000;0.000;20.000;0.003167;210;0;1;3;1
T;151.388;42.541;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;151.144;42.830;0.200;0.000;0.000;0.000;20.000;0.004098;210;0;1;3;1
T;150.909;42.596;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;150.656;42.876;0.200;0.000;0.000;0.000;20.000;0.003789;210;0;1;3;1
T;150.899;43.120;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
T;150.788;43.252;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;150.636;43.391;0.200;0.000;0.000;0.000;20.000;0.005098;210;0;1;3;1
P;150.402;43.157;0.200;0.000;0.000;0.000;20.000;0.011846;210;0;1;3;1
T;150.358;43.647;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;150.079;43.902;0.200;0.000;0.000;0.000;20.000;0.004260;210;0;1;3;1
T;149.835;43.659;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;149.544;43.902;0.200;0.000;0.000;0.000;20.000;0.002875;210;0;1;3;1
T;149.779;44.137;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;149.466;44.358;0.200;0.000;0.000;0.000;20.000;0.004150;210;0;1;3;1
T;149.233;44.125;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;148.902;44.328;0.200;0.000;0.000;0.000;20.000;0.004764;210;0;1;3;1
T;149.153;44.579;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;148.813;44.773;0.200;0.000;0.000;0.000;20.000;0.002938;210;0;1;3;1
T;148.572;44.532;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;148.464;44.958;0.200;0.000;0.000;0.000;20.000;0.000387;210;0;1;3;1
P;148.115;45.143;0.200;0.000;0.000;0.000;20.000;0.003873;210;0;1;3;1
T;147.847;44.876;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;147.475;45.038;0.200;0.000;0.000;0.000;20.000;0.002120;210;0;1;3;1
T;147.728;45.291;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;147.340;45.437;0.200;0.000;0.000;0.000;20.000;0.004294;210;0;1;3;1
T;147.079;45.176;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;146.656;45.287;0.200;0.000;0.000;0.000;20.000;0.004916;210;0;1;3;1
T;146.939;45.571;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;146.507;45.673;0.200;0.000;0.000;0.000;20.000;0.003041;210;0;1;3;1
T;146.233;45.398;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;146.076;45.775;0.200;0.000;0.000;0.000;20.000;0.002302;210;0;1;3;1
P;145.602;45.836;0.200;0.000;0.000;0.000;20.000;0.003934;210;0;1;3;1
T;145.300;45.534;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;144.815;45.583;0.200;0.000;0.000;0.000;20.000;0.003898;210;0;1;3;1
T;145.119;45.887;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;144.622;45.925;0.200;0.000;0.000;0.000;20.000;0.004333;210;0;1;3;1
T;144.302;45.604;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;143.789;45.626;0.200;0.000;0.000;0.000;20.000;0.003681;210;0;1;3;1
T;144.109;45.946;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;143.596;45.967;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;143.276;45.647;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;142.763;45.668;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;143.084;45.989;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;142.571;46.010;0.200;0.000;0.000;0.000;20.000;0.003642;210;0;1;3;1
T;142.251;45.690;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;141.738;45.711;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;142.058;46.031;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;141.545;46.053;0.200;0.000;0.000;0.000;20.000;0.003739;210;0;1;3;1
T;141.225;45.732;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;140.712;45.754;0.200;0.000;0.000;0.000;20.000;0.003681;210;0;1;3;1
T;141.032;46.074;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;140.519;46.095;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;140.199;45.775;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;139.686;45.796;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;140.006;46.117;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;139.493;46.138;0.200;0.000;0.000;0.000;20.000;0.003681;210;0;1;3;1
T;139.173;45.818;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;138.660;45.839;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;138.981;46.159;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;138.468;46.181;0.200;0.000;0.000;0.000;20.000;0.003681;210;0;1;3;1
T;138.148;45.860;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;137.635;45.882;0.200;0.000;0.000;0.000;20.000;0.003681;210;0;1;3;1
T;137.955;46.202;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;137.442;46.223;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;137.122;45.903;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;136.609;45.924;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;136.929;46.245;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;136.416;46.266;0.200;0.000;0.000;0.000;20.000;0.003681;210;0;1;3;1
T;136.096;45.946;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;135.583;45.967;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;135.903;46.287;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;135.390;46.308;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;135.070;45.988;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;134.557;46.010;0.200;0.000;0.000;0.000;20.000;0.003739;210;0;1;3;1
T;134.878;46.330;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;134.365;46.351;0.200;0.000;0.000;0.000;20.000;0.003681;210;0;1;3;1
T;134.045;46.031;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;133.532;46.052;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;133.852;46.372;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;133.339;46.394;0.200;0.000;0.000;0.000;20.000;0.003739;210;0;1;3;1
T;133.019;46.074;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;132.506;46.095;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;132.826;46.415;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;132.313;46.436;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;131.993;46.116;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;131.480;46.138;0.200;0.000;0.000;0.000;20.000;0.003739;210;0;1;3;1
T;131.800;46.458;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;131.287;46.479;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;130.967;46.159;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;130.454;46.180;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
T;130.775;46.500;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;130.262;46.522;0.200;0.000;0.000;0.000;20.000;0.003681;210;0;1;3;1
T;129.942;46.202;0.200;0.000;0.000;0.000;20.000;0.000000;210;0;1;3;1
P;129.429;46.223;0.200;0.000;0.000;0.000;20.000;0.003740;210;0;1;3;1
